City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Faanui,PF,2021-10-31 20:42:53,-16.4833,-151.75,78.64,71,99,15.66
294,Wanparti,IN,2021-10-31 20:42:53,16.3667,78.0667,72.25,79,77,7.96
295,Cajamarca,PE,2021-10-31 20:42:54,-7.1638,-78.5003,68.07,52,75,6.91
296,Lorengau,PG,2021-10-31 20:42:54,-2.0226,147.2712,81.3,81,100,14.52
297,Phan Thiet,VN,2021-10-31 20:39:53,10.9333,108.1,76.03,89,96,5.44
298,Mandalgovi,MN,2021-10-31 20:42:54,45.7625,106.2708,30.29,57,28,9.95
299,Mandapam,IN,2021-10-31 20:42:55,9.2833,79.1167,81.36,81,100,15.59
300,Jishou,CN,2021-10-31 20:42:55,28.3167,109.7167,57.87,96,100,2.64
301,Port Augusta,AU,2021-10-31 20:42:55,-32.5,137.7667,63.72,20,98,5.37
302,Rawson,AR,2021-10-31 20:42:56,-43.3002,-65.1023,50.54,61,100,12.26
303,Mount Darwin,ZW,2021-10-31 20:42:56,-16.7725,31.5838,73.72,44,47,4.03
304,Beringovskiy,RU,2021-10-31 20:42:56,63.05,179.3167,6.4,91,97,12.88
305,Gizo,SB,2021-10-31 20:42:57,-8.103,156.8419,82.4,75,100,9.46
306,Saint-Francois,FR,2021-10-31 20:42:57,46.4154,3.9054,57.67,88,90,10.36
307,Antofagasta,CL,2021-10-31 20:39:12,-23.65,-70.4,63.68,66,0,10.47
308,Samarai,PG,2021-10-31 20:42:57,-10.6167,150.6667,83.03,78,100,16.22
309,Pacifica,US,2021-10-31 20:42:58,37.6138,-122.4869,68.58,75,75,3.0
310,Santiago De Compostela,ES,2021-10-31 20:42:58,42.8805,-8.5457,55.35,95,90,1.01
311,Sidi Ali,DZ,2021-10-31 20:42:58,36.0998,0.4206,67.78,77,58,12.77
312,Mayor Pablo Lagerenza,PY,2021-10-31 20:42:59,-19.9309,-60.7718,95.58,34,56,9.04
313,Batagay,RU,2021-10-31 20:42:59,67.6333,134.6333,-1.8,92,100,6.11
314,Black River,JM,2021-10-31 20:42:59,18.0264,-77.8487,82.4,75,47,6.38
315,Smithers,CA,2021-10-31 20:43:00,54.7804,-127.1743,39.52,52,20,10.36
316,Mao,ES,2021-10-31 20:43:00,39.8885,4.2658,68.56,94,0,5.75
317,San Carlos De Bariloche,AR,2021-10-31 20:40:28,-41.1456,-71.3082,64.44,31,40,17.27
318,Qasigiannguit,GL,2021-10-31 20:43:00,68.8193,-51.1922,32.25,90,100,9.53
319,Kapuskasing,CA,2021-10-31 20:43:01,49.4169,-82.4331,39.29,100,90,11.5
320,Mende,FR,2021-10-31 20:43:02,44.6667,3.5,48.69,98,100,6.91
321,Telhara,IN,2021-10-31 20:43:02,21.0269,76.8389,66.09,56,6,4.76
322,Fergus Falls,US,2021-10-31 20:43:03,46.283,-96.0776,45.66,54,90,13.0
323,Provost,CA,2021-10-31 20:43:03,52.3501,-110.2683,38.62,31,0,8.61
324,Jalu,LY,2021-10-31 20:43:03,29.0331,21.5482,67.71,70,47,8.46
325,Lasa,IT,2021-10-31 20:43:04,46.6166,10.7002,50.74,97,100,4.27
326,Matsusaka,JP,2021-10-31 20:43:04,34.5667,136.5333,57.09,85,96,3.42
327,Pedernales,DO,2021-10-31 20:43:04,18.0384,-71.744,83.44,68,17,5.19
328,Diffa,NE,2021-10-31 20:43:04,13.3154,12.6113,84.79,18,44,8.28
329,La Asuncion,VE,2021-10-31 20:43:05,11.0333,-63.8628,96.53,38,99,12.66
330,Frutigen,CH,2021-10-31 20:43:05,46.5878,7.6475,53.28,84,70,9.31
331,San Ramon,US,2021-10-31 20:41:32,37.7799,-121.978,67.55,63,1,4.0
332,Cradock,ZA,2021-10-31 20:43:05,-32.1642,25.6192,70.92,32,91,1.05
333,Coihaique,CL,2021-10-31 20:43:06,-45.5752,-72.0662,71.55,26,0,6.91
334,Corowa,AU,2021-10-31 20:43:06,-36.0333,146.3833,53.29,66,100,4.54
335,Russell,US,2021-10-31 20:43:06,32.3502,-85.1999,68.97,55,20,8.05
336,Praia Da Vitoria,PT,2021-10-31 20:43:07,38.7333,-27.0667,70.05,88,20,3.11
337,Mkushi,ZM,2021-10-31 20:43:07,-13.6202,29.3939,75.7,36,57,6.31
338,Saint Anthony,US,2021-10-31 20:43:07,45.0205,-93.218,48.42,52,75,4.0
339,Escanaba,US,2021-10-31 20:43:08,45.7453,-87.0646,47.93,49,75,18.41
340,Reconquista,AR,2021-10-31 20:40:13,-29.15,-59.65,97.23,22,68,9.51
341,Zhanaozen,KZ,2021-10-31 20:43:08,43.3,52.8,47.46,47,12,11.03
342,Ziro,IN,2021-10-31 20:43:08,27.6333,93.8333,44.15,89,25,2.66
343,Kadoshkino,RU,2021-10-31 20:43:09,54.0257,44.4191,40.48,83,37,9.17
344,Otane,NZ,2021-10-31 20:43:09,-39.8833,176.6333,63.01,60,27,4.47
345,Honiara,SB,2021-10-31 20:43:09,-9.4333,159.95,82.74,74,39,2.33
346,Namibe,AO,2021-10-31 20:43:10,-15.1961,12.1522,67.37,68,68,9.26
347,Begamganj,IN,2021-10-31 20:43:10,23.6,78.3333,62.74,49,0,2.84
348,Kodinsk,RU,2021-10-31 20:43:10,58.6881,99.1844,29.37,97,100,4.76
349,Wellington,NZ,2021-10-31 20:43:11,-41.2866,174.7756,58.06,78,90,1.01
350,Aykino,RU,2021-10-31 20:43:11,62.2248,49.9922,36.64,99,100,4.34
351,Mercedes,AR,2021-10-31 20:43:11,-34.6515,-59.4307,68.85,52,99,14.32
352,Helena,US,2021-10-31 20:41:53,46.5927,-112.0361,39.42,58,90,1.99
353,Mayumba,GA,2021-10-31 20:43:12,-3.432,10.6554,77.29,88,97,6.4
354,Flinders,AU,2021-10-31 20:43:12,-34.5833,150.8552,58.37,85,91,1.01
355,Kasongo-Lunda,CD,2021-10-31 20:43:12,-6.4667,16.8167,70.14,98,100,0.78
356,Barda,AZ,2021-10-31 20:43:13,40.3744,47.1267,53.56,76,46,2.28
357,Sao Filipe,CV,2021-10-31 20:43:13,14.8961,-24.4956,79.93,75,98,10.92
358,Kungsbacka,SE,2021-10-31 20:43:13,57.4872,12.0761,51.19,88,100,10.0
359,Pervoye Maya,RU,2021-10-31 20:43:14,56.164,44.7196,42.51,82,9,9.04
360,Kudahuvadhoo,MV,2021-10-31 20:43:14,2.6708,72.8944,82.11,78,40,19.93
361,Emerald,AU,2021-10-31 20:43:14,-23.5333,148.1667,73.98,52,90,17.27
362,Mangrol,IN,2021-10-31 20:43:15,21.1167,70.1167,76.84,50,25,4.63
363,Cape Coast,GH,2021-10-31 20:43:15,5.1053,-1.2466,79.68,87,100,14.5
364,Tarko-Sale,RU,2021-10-31 20:43:15,64.9225,77.785,4.46,94,97,13.38
365,Awbari,LY,2021-10-31 20:43:16,26.5921,12.7805,70.23,27,2,4.07
366,Ust-Tsilma,RU,2021-10-31 20:43:16,65.441,52.1498,12.11,98,86,4.38
367,Hasaki,JP,2021-10-31 20:43:16,35.7333,140.8333,57.29,84,99,9.42
368,Yongan,CN,2021-10-31 20:43:17,39.6957,113.6871,36.1,65,2,2.53
369,Along,IN,2021-10-31 20:43:17,28.1667,94.7667,57.24,91,22,1.86
370,Lima,PE,2021-10-31 20:38:53,-12.0432,-77.0282,64.65,45,90,1.99
371,Batesville,US,2021-10-31 20:43:17,35.7698,-91.641,72.01,37,1,7.74
372,Bahia De Caraquez,EC,2021-10-31 20:43:18,-0.6,-80.4167,80.78,71,54,10.67
373,Larap,PH,2021-10-31 20:43:18,14.299,122.6504,77.54,86,42,10.83
374,Severobaykalsk,RU,2021-10-31 20:43:18,55.65,109.3167,27.88,89,98,2.04
375,Livingstonia,MW,2021-10-31 20:43:19,-10.606,34.1063,70.57,59,6,3.83
376,Henties Bay,NA,2021-10-31 20:43:19,-22.116,14.2845,59.86,89,0,7.45
377,Dunedin,NZ,2021-10-31 20:43:19,-45.8742,170.5036,57.79,43,64,5.01
378,Martapura,ID,2021-10-31 20:43:20,-3.4167,114.85,75.29,100,90,3.44
379,Chapais,CA,2021-10-31 20:43:20,49.7834,-74.8492,42.58,97,100,4.21
380,Raga,SS,2021-10-31 20:43:20,8.4596,25.678,77.43,62,23,2.08
381,Sambava,MG,2021-10-31 20:43:21,-14.2667,50.1667,73.38,90,24,5.73
382,Tual,ID,2021-10-31 20:43:21,-5.6667,132.75,83.98,72,99,11.21
383,Orange Cove,US,2021-10-31 20:43:21,36.6244,-119.3137,72.28,58,72,4.05
384,Merrill,US,2021-10-31 20:38:41,45.1805,-89.6835,46.17,51,90,17.27
385,Ayan,RU,2021-10-31 20:43:21,56.45,138.1667,21.18,50,2,5.91
386,Heihe,CN,2021-10-31 20:43:22,50.2441,127.4902,14.58,41,49,5.06
387,Sakhnovshchyna,UA,2021-10-31 20:43:22,49.1517,35.872,42.31,70,0,7.87
388,Sept-Iles,CA,2021-10-31 20:43:22,50.2001,-66.3821,46.92,96,90,11.99
389,Itarema,BR,2021-10-31 20:43:23,-2.9248,-39.9167,80.58,77,43,12.82
390,Stonewall,CA,2021-10-31 20:43:23,50.1344,-97.3268,39.7,63,100,16.82
391,Suhbaatar,MN,2021-10-31 20:43:23,50.2314,106.2078,30.69,75,100,3.42
392,Banjar,ID,2021-10-31 20:43:24,-8.19,114.9675,78.66,87,99,2.35
393,Boende,CD,2021-10-31 20:43:24,-0.2167,20.8667,69.46,96,100,1.97
394,Madina,GH,2021-10-31 20:43:24,5.6823,-0.1641,80.56,78,20,4.61
395,La Libertad,EC,2021-10-31 20:43:25,-2.2333,-80.9,74.86,73,75,10.36
396,Edmond,US,2021-10-31 20:43:25,35.6528,-97.4781,65.35,57,0,1.99
397,Kingston,JM,2021-10-31 20:42:19,17.997,-76.7936,85.15,76,20,1.99
398,Sawakin,SD,2021-10-31 20:43:25,19.1059,37.3321,83.68,73,10,4.99
399,Oranjemund,NA,2021-10-31 20:43:26,-28.55,16.4333,62.73,74,100,7.61
400,Berdigestyakh,RU,2021-10-31 20:43:26,62.0989,126.6992,24.96,92,100,10.36
401,Bulawayo,ZW,2021-10-31 20:43:26,-20.15,28.5833,71.51,54,3,12.1
402,Berlevag,NO,2021-10-31 20:43:27,70.8578,29.0864,33.75,86,75,9.22
403,Nanortalik,GL,2021-10-31 20:43:27,60.1432,-45.2371,34.03,74,63,10.71
404,Grass Valley,US,2021-10-31 20:43:27,39.2191,-121.0611,62.02,74,90,1.99
405,Breytovo,RU,2021-10-31 20:43:28,58.2993,37.8617,41.22,87,56,10.94
406,Guiyang,CN,2021-10-31 20:41:26,26.5833,106.7167,54.09,94,75,4.47
407,Merauke,ID,2021-10-31 20:43:28,-8.4667,140.3333,79.14,87,84,10.31
408,Moron,AR,2021-10-31 20:43:28,-34.6534,-58.6198,69.96,77,98,5.99
409,Iisalmi,FI,2021-10-31 20:43:29,63.5592,27.1907,44.62,97,100,4.94
410,Korla,CN,2021-10-31 20:43:29,41.7597,86.1469,47.75,30,11,4.72
411,Dinguiraye,GN,2021-10-31 20:43:29,11.3,-10.7167,75.11,77,39,4.59
412,Ndjole,GA,2021-10-31 20:43:30,-0.1783,10.7649,73.9,99,100,2.59
413,Pisco,PE,2021-10-31 20:43:30,-13.7,-76.2167,69.85,68,0,24.16
414,Humboldt,US,2021-10-31 20:43:30,40.6665,-123.9178,59.67,57,65,4.9
415,Barkhan,PK,2021-10-31 20:41:05,29.8977,69.5256,62.33,18,0,4.99
416,Sitka,US,2021-10-31 20:43:31,57.0531,-135.33,46.29,71,1,4.61
417,Novovasylivka,UA,2021-10-31 20:43:31,46.8315,35.7536,47.59,89,0,11.81
418,Maputo,MZ,2021-10-31 20:41:27,-25.9653,32.5892,70.23,84,0,1.14
419,Farah,AF,2021-10-31 20:43:31,32.5,62.5,53.78,38,0,4.72
420,Muzaffarabad,PK,2021-10-31 20:38:43,34.37,73.4711,56.98,48,73,4.97
421,Kamaishi,JP,2021-10-31 20:43:32,39.2667,141.8833,53.29,80,18,5.03
422,Airai,TL,2021-10-31 20:43:32,-8.9266,125.4092,59.81,82,77,2.06
423,Gat,IL,2021-10-31 20:43:32,31.61,34.7642,83.08,35,49,15.1
424,Bengkulu,ID,2021-10-31 20:43:33,-3.8004,102.2655,76.23,88,100,5.01
425,Petrovsk-Zabaykalskiy,RU,2021-10-31 20:43:33,51.273,108.843,25.72,86,98,3.58
426,Mogadishu,SO,2021-10-31 20:43:33,2.0371,45.3438,78.91,83,3,17.0
427,Yazman,PK,2021-10-31 20:43:34,29.1212,71.7446,74.82,17,0,10.89
428,Mayo,US,2021-10-31 20:43:34,38.8876,-76.5119,67.24,58,75,8.99
429,Tavda,RU,2021-10-31 20:43:34,58.0425,65.2726,31.93,98,100,7.63
430,Harrison,US,2021-10-31 20:43:35,30.4091,-89.0436,73.76,62,1,8.05
431,Zhezkazgan,KZ,2021-10-31 20:43:35,47.8043,67.7144,42.73,74,98,8.52
432,Plettenberg Bay,ZA,2021-10-31 20:43:35,-34.0527,23.3716,64.24,83,94,9.62
433,Iquique,CL,2021-10-31 20:42:16,-20.2208,-70.1431,66.24,69,13,6.51
434,Bainbridge,US,2021-10-31 20:43:35,47.6262,-122.5212,62.8,53,1,1.01
435,Grand Forks,US,2021-10-31 20:43:36,47.9417,-97.4337,42.73,51,90,17.27
436,Hvide Sande,DK,2021-10-31 20:43:36,56.0045,8.1294,56.08,92,100,26.49
437,La Suiza,CR,2021-10-31 20:43:36,9.8524,-83.6133,76.6,97,100,2.82
438,Umm Lajj,SA,2021-10-31 20:43:37,25.0213,37.2685,85.42,51,98,6.04
439,Kloulklubed,PW,2021-10-31 20:43:37,7.0419,134.2556,77.5,70,99,4.18
440,Jacqueville,CI,2021-10-31 20:43:37,5.2052,-4.4146,82.31,85,83,15.88
441,Hobbs,US,2021-10-31 20:43:38,32.7026,-103.136,68.02,34,1,9.22
442,Medina,SA,2021-10-31 20:41:34,24.4686,39.6142,86.43,19,52,12.66
443,Hohhot,CN,2021-10-31 20:43:38,40.8106,111.6522,26.89,68,0,4.47
444,Kaitangata,NZ,2021-10-31 20:43:38,-46.2817,169.8464,53.58,52,77,7.34
445,Mantua,IT,2021-10-31 20:43:39,45.1667,10.7833,57.27,87,17,1.99
446,Skjervoy,NO,2021-10-31 20:43:39,70.0311,20.9714,39.38,78,86,20.4
447,Calamar,CO,2021-10-31 20:43:39,10.2511,-74.9146,82.35,85,90,7.96
448,College,US,2021-10-31 20:43:40,64.8569,-147.8028,51.46,49,75,14.97
449,Maturin,VE,2021-10-31 20:43:40,9.75,-63.1767,81.32,73,100,6.67
450,Poanas,MX,2021-10-31 20:43:40,25.7667,-103.6167,83.93,14,6,4.59
451,Islamkot,PK,2021-10-31 20:43:41,24.6997,70.177,76.35,33,2,8.25
452,Okha,RU,2021-10-31 20:43:41,53.5739,142.9478,23.49,74,73,4.09
453,Yabassi,CM,2021-10-31 20:43:41,4.457,9.9682,74.01,99,99,1.45
454,Sehithwa,BW,2021-10-31 20:43:41,-20.4667,22.7167,85.5,18,1,5.75
455,Husavik,IS,2021-10-31 20:43:42,66.0449,-17.3389,33.71,99,100,21.72
456,Shiyan,CN,2021-10-31 20:39:10,32.6475,110.7781,58.19,71,100,3.13
457,Preobrazheniye,RU,2021-10-31 20:43:42,42.9019,133.9064,46.31,84,77,9.75
458,Deputatskiy,RU,2021-10-31 20:43:42,69.3,139.9,-9.8,83,100,2.21
459,Buchanan,LR,2021-10-31 20:43:43,5.8808,-10.0467,78.76,86,91,7.0
460,Betanzos,ES,2021-10-31 20:43:43,43.2804,-8.2147,59.67,86,40,1.99
461,Opotiki,NZ,2021-10-31 20:43:43,-38.0833,177.2833,62.38,58,100,3.2
462,Teseney,ER,2021-10-31 20:43:44,15.11,36.6575,87.24,29,67,9.17
463,Sabang,ID,2021-10-31 20:43:44,5.8933,95.3214,80.64,77,99,2.51
464,Medicine Hat,CA,2021-10-31 20:39:58,50.0501,-110.6683,38.71,58,1,3.0
465,Necochea,AR,2021-10-31 20:43:44,-38.5473,-58.7368,54.03,77,100,11.07
466,Sai Buri,TH,2021-10-31 20:43:45,6.7013,101.6168,76.53,87,100,2.08
467,Pozo Colorado,PY,2021-10-31 20:43:45,-23.4923,-58.7972,86.2,53,71,4.32
468,Madisonville,US,2021-10-31 20:39:15,37.3281,-87.4989,66.81,54,0,1.01
469,Payo,ID,2021-10-31 20:43:45,-3.7508,103.6372,72.79,97,100,1.54
470,Itaituba,BR,2021-10-31 20:43:46,-4.2761,-55.9836,91.56,58,20,3.44
471,Ampanihy,MG,2021-10-31 20:43:46,-24.7,44.75,72.59,73,100,4.23
472,Amapa,BR,2021-10-31 20:43:46,1.0,-52.0,73.27,97,100,2.64
473,Seagoville,US,2021-10-31 20:43:47,32.6396,-96.5383,82.96,28,1,4.61
474,Georgiyevka,KZ,2021-10-31 20:43:47,43.0369,74.7114,33.84,100,93,2.24
475,Areosa,PT,2021-10-31 20:43:47,41.7178,-8.8571,61.86,95,100,6.71
476,Lebanon,US,2021-10-31 20:38:59,36.2081,-86.2911,66.25,67,20,5.75
477,Maracas,BR,2021-10-31 20:43:48,-13.4411,-40.4308,70.16,70,45,10.0
478,Kilimatinde,TZ,2021-10-31 20:43:48,-5.85,34.95,74.03,60,91,7.47
479,Tiarei,PF,2021-10-31 20:43:48,-17.5333,-149.3333,82.42,73,57,14.7
480,Grindavik,IS,2021-10-31 20:43:49,63.8424,-22.4338,36.07,75,20,27.63
481,Nacala,MZ,2021-10-31 20:43:49,-14.5428,40.6728,77.23,86,14,13.22
482,Komsomolskiy,UZ,2021-10-31 20:43:49,40.4272,71.7189,44.02,70,1,4.61
483,Gulabpura,IN,2021-10-31 20:43:49,25.9,74.6667,68.74,36,8,7.58
484,Tikapur,NP,2021-10-31 20:43:50,28.5,81.1333,63.05,81,0,3.83
485,Hofn,IS,2021-10-31 20:43:50,64.2539,-15.2082,39.43,59,100,19.15
486,Terrace,CA,2021-10-31 20:43:50,54.5163,-128.6035,46.42,56,20,18.41
487,Oistins,BB,2021-10-31 20:43:51,13.0667,-59.5333,82.49,74,40,16.11
488,Medea,DZ,2021-10-31 20:43:51,36.2642,2.7539,63.05,83,76,5.64
489,Stutterheim,ZA,2021-10-31 20:43:51,-32.5708,27.424,59.09,88,89,5.59
490,Lichtenburg,ZA,2021-10-31 20:43:52,-26.152,26.1597,65.73,23,0,3.62
491,Mandsaur,IN,2021-10-31 20:43:52,24.0667,75.0667,66.2,44,0,5.37
492,Dori,BF,2021-10-31 20:43:52,14.0354,-0.0345,90.45,13,69,10.47
493,Nyurba,RU,2021-10-31 20:43:52,63.2842,118.3319,13.96,89,52,7.18
494,Cacu,BR,2021-10-31 20:43:53,-18.5567,-51.1308,80.42,63,80,2.62
495,Tres De Maio,BR,2021-10-31 20:43:53,-27.7733,-54.24,78.51,65,7,8.46
496,Clyde River,CA,2021-10-31 20:43:53,70.4692,-68.5914,17.4,89,100,5.57
497,Pangnirtung,CA,2021-10-31 20:43:54,66.1451,-65.7125,28.4,100,90,0.0
498,Jijiga,ET,2021-10-31 20:43:54,9.35,42.8,63.77,68,34,10.83
499,Campina Verde,BR,2021-10-31 20:43:54,-19.5356,-49.4864,72.88,80,73,9.69
500,Westport,US,2021-10-31 20:42:02,41.1415,-73.3579,65.14,71,62,1.01
501,Filadelfia,US,2021-10-31 20:42:05,39.9523,-75.1638,64.65,72,75,8.99
502,Priyutnoye,RU,2021-10-31 20:43:55,46.1011,43.5072,50.36,83,89,12.77
503,Abu Dhabi,AE,2021-10-31 20:42:15,24.4667,54.3667,84.22,70,0,3.44
504,Liverpool,GB,2021-10-31 20:43:55,53.4106,-2.9779,50.18,87,40,4.0
505,Oleksandrivka,UA,2021-10-31 20:43:56,48.9634,32.2349,43.93,62,0,7.05
506,Sagua La Grande,CU,2021-10-31 20:43:56,22.8067,-80.0756,85.19,62,94,7.61
507,Takoradi,GH,2021-10-31 20:43:56,4.8845,-1.7554,78.64,88,100,11.48
508,Kampong Chhnang,KH,2021-10-31 20:43:57,12.1667,104.55,75.58,90,100,1.77
509,Maanshan,CN,2021-10-31 20:43:57,31.6957,118.4983,55.45,69,99,4.5
510,Brigantine,US,2021-10-31 20:43:57,39.4101,-74.3646,65.01,72,75,11.5
511,Navolato,MX,2021-10-31 20:43:58,24.7672,-107.6944,94.64,55,0,10.78
512,Mon,IN,2021-10-31 20:43:58,26.75,95.1,63.46,80,81,2.57
513,Mount Forest,CA,2021-10-31 20:42:34,43.9795,-80.7221,52.99,76,6,10.36
514,Kieta,PG,2021-10-31 20:43:58,-6.2167,155.6333,81.61,76,90,1.61
515,Gorontalo,ID,2021-10-31 20:43:58,0.5412,123.0595,74.19,92,99,2.44
516,Le Mars,US,2021-10-31 20:43:59,42.7942,-96.1656,49.51,40,20,12.66
517,Kysyl-Syr,RU,2021-10-31 20:43:59,63.8986,122.7617,5.49,98,40,3.98
518,Lethem,GY,2021-10-31 20:43:59,3.3803,-59.7968,86.13,55,98,6.49
519,Muisne,EC,2021-10-31 20:44:00,0.6,-80.0333,84.31,73,33,8.59
520,Udachnyy,RU,2021-10-31 20:44:00,66.4167,112.4,6.22,86,75,14.16
521,Batagay-Alyta,RU,2021-10-31 20:44:00,67.8006,130.4114,-0.42,89,99,2.28
522,Orcopampa,PE,2021-10-31 20:44:01,-15.2661,-72.3417,53.37,47,93,8.16
523,Ust-Shonosha,RU,2021-10-31 20:44:01,61.1531,41.343,38.01,97,98,3.83
524,Bud,US,2021-10-31 20:44:01,39.447,-86.1758,63.12,65,0,13.33
525,Saint-Augustin,CA,2021-10-31 20:44:02,51.226,-58.6502,45.16,68,96,4.09
526,Rundu,NA,2021-10-31 20:44:03,-17.9333,19.7667,76.95,43,3,6.87
527,West Wendover,US,2021-10-31 20:44:03,40.7391,-114.0733,58.21,58,1,6.91
528,Hervey Bay,AU,2021-10-31 20:44:03,-25.2986,152.8535,71.04,65,40,18.39
529,Mosquera,CO,2021-10-31 20:44:04,4.7059,-74.2302,60.89,77,40,2.3
530,Galveston,US,2021-10-31 20:44:04,29.3669,-94.9669,83.19,42,1,6.91
531,Hede,CN,2021-10-31 20:44:04,33.7681,120.2517,57.65,80,71,5.44
532,Hammerfest,NO,2021-10-31 20:44:04,70.6634,23.6821,38.93,75,0,8.05
533,Narsaq,GL,2021-10-31 20:44:05,60.9167,-46.05,26.82,69,82,6.71
534,Ola,RU,2021-10-31 20:44:05,59.5833,151.2833,10.33,56,2,10.02
535,Puno,PE,2021-10-31 20:44:05,-15.8333,-70.0333,56.98,45,57,12.46
536,Dolores,AR,2021-10-31 20:44:06,-36.3132,-57.6792,56.89,79,100,10.92
537,Palm Coast,US,2021-10-31 20:44:06,29.585,-81.2078,71.69,61,0,4.0
538,Roma,US,2021-10-31 20:42:17,43.2128,-75.4557,56.12,94,90,12.66
539,Butterworth,MY,2021-10-31 20:44:06,5.3991,100.3638,79.0,93,20,1.01
540,Klaksvik,FO,2021-10-31 20:44:07,62.2266,-6.589,41.92,64,100,3.06
541,Matara,LK,2021-10-31 20:44:07,5.9485,80.5353,77.13,88,88,3.4
542,Takaka,NZ,2021-10-31 20:44:07,-40.85,172.8,60.98,57,8,3.83
543,Katsuura,JP,2021-10-31 20:44:08,35.1333,140.3,60.19,88,86,9.51
544,Abu Samrah,SY,2021-10-31 20:44:08,35.3029,37.1841,68.13,54,98,23.38
545,Chester,US,2021-10-31 20:42:27,40.1254,-75.8749,61.38,77,90,1.99
546,Jumla,NP,2021-10-31 20:44:08,29.2747,82.1838,41.77,55,0,4.27
547,Talnakh,RU,2021-10-31 20:44:09,69.4865,88.3972,-10.8,99,89,5.93
548,Ballitoville,ZA,2021-10-31 20:44:09,-29.539,31.2144,67.24,87,27,4.97
